LOAN_ID,LOAN_AMNT,FUNDED_AMNT,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH_YEARS,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_DATE_PARSED,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,TOTAL_PYMNT,MTHS_SINCE_LAST_MAJOR_DEROG,TOT_CUR_BAL,ISSUE_MONTH,ISSUE_YEAR
139831412,7000.0,7000.0,36 ,16.14%,246.59,C,C4,,,OWN,58000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,435xx,OH,28.57,0.0,01-Apr-1988,0.0,31.0,,16.0,2846.0,24.7,31.0,1473.26,31.0,261959.0,9,2018
138865002,5000.0,5000.0,36 ,13.56%,169.83,C,C1,driver,8,RENT,47000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,917xx,CA,19.87,0.0,01-Oct-2013,0.0,,,5.0,4056.0,96.6,9.0,1181.28,,33609.0,8,2018
138976839,19000.0,19000.0,36 ,15.02%,658.83,C,C3,,,MORTGAGE,17560.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,925xx,CA,116.61,0.0,01-Jan-2006,0.0,42.0,,15.0,9737.0,59.4,28.0,4540.47,,439343.0,8,2018
139201273,10000.0,10000.0,60 ,19.92%,264.5,D,D3,General Forman,3,RENT,100000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,706xx,LA,38.29,0.0,01-Dec-2004,1.0,62.0,,17.0,7689.0,29.3,36.0,1840.43,62.0,134730.0,8,2018
139222818,10000.0,10000.0,36 ,13.56%,339.65,C,C1,Sales and Marketing Coordinator,1,RENT,65000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,801xx,CO,8.83,0.0,01-Nov-2013,2.0,,,16.0,7923.0,50.8,17.0,2325.85,,33388.0,8,2018
138950286,30000.0,30000.0,60 ,6.11%,581.52,A,A1,Medical Assistant,8,MORTGAGE,115000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,750xx,TX,19.47,0.0,01-Jun-1995,0.0,,,10.0,31934.0,76.9,20.0,3519.68,,250739.0,8,2018
140643413,10000.0,10000.0,36 ,19.92%,371.23,D,D3,nurse assistant,5,MORTGAGE,100000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,016xx,MA,10.41,1.0,01-Jan-2010,1.0,9.0,,12.0,15696.0,72.3,17.0,2205.25,67.0,301191.0,9,2018
138888728,12000.0,12000.0,60 ,10.08%,255.44,B,B1,Operations Manager,9,MORTGAGE,65000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,275xx,NC,30.0,0.0,01-Sep-2004,1.0,24.0,,25.0,12391.0,23.9,37.0,1525.92,71.0,79266.0,9,2018
140561344,40000.0,40000.0,60 ,16.91%,992.17,C,C5,Senior Pastor,10,MORTGAGE,177000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,800xx,CO,13.81,0.0,01-Mar-1982,0.0,48.0,,16.0,32910.0,56.0,24.0,5915.44,,277012.0,9,2018
144302700,10000.0,10000.0,36 ,11.31%,328.86,B,B3,Room Service,3,RENT,120000.0,Not Verified,2018-11-01T00:00:00.000Z,ok,false,small_business,Business,787xx,TX,4.67,0.0,01-Oct-2008,1.0,,,12.0,7054.0,10.3,20.0,1302.87,,20029.0,11,2018
139047424,5000.0,5000.0,36 ,13.56%,169.83,C,C1,Switchboard operator,1,RENT,60000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,330xx,FL,19.14,1.0,01-Oct-2012,0.0,6.0,,14.0,6500.0,38.9,15.0,1190.7,,23665.0,8,2018
138625654,20000.0,20000.0,36 ,16.91%,712.16,C,C5,lead firefighter,2,MORTGAGE,62000.0,Source Verified,2018-08-01T00:00:00.000Z,incident,false,debt_consolidation,Debt consolidation,497xx,MI,8.13,1.0,01-Mar-2009,0.0,20.0,,8.0,3753.0,63.6,10.0,4235.38,,58141.0,8,2018
138980959,8000.0,8000.0,36 ,10.08%,258.44,B,B1,AP Supervisor/Staff Accountant,5,RENT,67000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,other,Other,173xx,PA,20.56,1.0,01-Jun-1998,0.0,16.0,,14.0,12894.0,16.4,26.0,1804.6,,45919.0,8,2018
143978450,40000.0,40000.0,60 ,10.72%,864.13,B,B2,Instructional Systems Specialist,5,MORTGAGE,130000.0,Verified,2018-11-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,925xx,CA,10.69,0.0,01-Apr-1996,1.0,28.0,,12.0,1861.0,6.4,41.0,3432.7,28.0,494117.0,11,2018
143866893,10000.0,10000.0,36 ,8.81%,317.12,A,A5,Program Manager,10,MORTGAGE,108000.0,Source Verified,2018-11-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,601xx,IL,29.43,0.0,01-Nov-1993,1.0,,,12.0,88610.0,70.0,19.0,1263.59,,365595.0,11,2018
138886251,30000.0,30000.0,60 ,12.73%,678.46,B,B5,Kitchen Lead,4,MORTGAGE,95000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,800xx,CO,21.88,0.0,01-Aug-2001,1.0,,65.0,9.0,13832.0,64.9,20.0,4770.44,,414637.0,8,2018
140541813,35000.0,35000.0,36 ,6.67%,1075.43,A,A2,Program Officer,1,MORTGAGE,183000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,house,Home buying,495xx,MI,7.65,0.0,01-Aug-1999,1.0,,,15.0,25526.0,22.4,42.0,6439.61,,809506.0,9,2018
140377094,25000.0,25000.0,60 ,8.46%,512.44,A,A5,Sr Financial Analyst,10,RENT,120000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,921xx,CA,29.3,1.0,01-Oct-1985,1.0,21.0,,40.0,33706.0,32.8,70.0,3062.89,,110961.0,9,2018
140036820,12000.0,12000.0,36 ,8.46%,378.59,A,A5,Sales,2,OWN,80000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,070xx,NJ,16.61,0.0,01-Nov-2012,0.0,,,11.0,11531.0,90.1,12.0,2260.26,,51530.0,9,2018
140194844,16000.0,16000.0,60 ,16.14%,390.29,C,C4,Customer Service Representative,6,MORTGAGE,49000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,890xx,NV,15.77,0.0,01-Jun-2006,0.0,,,7.0,12663.0,68.1,9.0,2313.05,,215740.0,9,2018
140121621,13000.0,13000.0,36 ,6.11%,396.14,A,A1,Office Manager,7,OWN,63000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,210xx,MD,13.83,0.0,01-May-1986,0.0,27.0,,7.0,19005.0,52.9,14.0,2368.01,,40905.0,9,2018
138697882,32000.0,32000.0,60 ,15.02%,761.62,C,C3,Journey man,7,MORTGAGE,100000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,967xx,HI,17.38,0.0,01-Nov-2012,0.0,,,14.0,20764.0,56.0,25.0,4543.02,,379486.0,9,2018
139917232,10000.0,10000.0,36 ,7.21%,309.74,A,A3,Aircraft Mechanic,10,MORTGAGE,135000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,medical,Medical expenses,553xx,MN,14.23,0.0,01-Oct-1996,0.0,61.0,,16.0,8820.0,21.4,30.0,10298.8135851936,,564870.0,9,2018
139759496,15000.0,15000.0,60 ,11.06%,326.59,B,B3,Administrator,2,MORTGAGE,93600.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,276xx,NC,21.09,0.0,01-Aug-1985,1.0,44.0,,12.0,12237.0,33.7,20.0,1977.98,44.0,131476.0,9,2018
144106024,15000.0,15000.0,36 ,11.31%,493.29,B,B3,Vendor Relations Manager,2,RENT,125000.0,Verified,2018-11-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,770xx,TX,28.62,0.0,01-Sep-2007,1.0,46.0,,8.0,30270.0,97.0,39.0,15474.0965347942,,124755.0,11,2018
138811621,19000.0,19000.0,36 ,14.47%,653.73,C,C2,Service supervisor,5,MORTGAGE,130000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,882xx,NM,20.14,1.0,01-Jul-2005,2.0,15.0,,11.0,17918.0,79.3,21.0,3956.95,,271382.0,8,2018
140372070,40000.0,40000.0,60 ,7.84%,808.0,A,A4,Release Management,10,MORTGAGE,180000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,750xx,TX,11.31,0.0,01-Jan-2002,0.0,81.0,,20.0,47683.0,83.4,28.0,4830.58,,223979.0,9,2018
138768891,10000.0,10000.0,36 ,11.55%,330.0,B,B4,,,MORTGAGE,50000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,952xx,CA,48.56,0.0,01-Jan-1986,0.0,57.0,,7.0,7666.0,67.2,18.0,1973.58,80.0,163513.0,9,2018
140060737,15000.0,15000.0,60 ,16.14%,365.89,C,C4,Material Handler,10,RENT,55000.0,Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,300xx,GA,10.04,0.0,01-Dec-2008,0.0,,66.0,19.0,17511.0,54.4,25.0,2214.48,,243266.0,9,2018
139875907,5000.0,5000.0,36 ,14.47%,172.04,C,C2,Teacher,8,MORTGAGE,68500.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,439xx,OH,19.97,1.0,01-Aug-2007,0.0,5.0,108.0,10.0,4716.0,43.3,17.0,1028.22,25.0,236206.0,9,2018
140114952,28000.0,28000.0,36 ,18.94%,1025.52,D,D2,President,2,MORTGAGE,300000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,070xx,NJ,0.23,1.0,01-Jun-2003,0.0,22.0,,4.0,676.0,27.0,7.0,6123.66,40.0,444170.0,9,2018
139969998,20000.0,20000.0,36 ,7.21%,619.47,A,A3,,1,MORTGAGE,52000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,137xx,NY,16.09,0.0,01-Jan-1988,0.0,,,12.0,16527.0,37.6,23.0,3708.81,,43291.0,9,2018
139820768,7500.0,7500.0,36 ,10.47%,243.67,B,B2,Copy Editing Manager,4,RENT,82500.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,023xx,MA,16.71,0.0,01-Sep-2003,1.0,,,18.0,29741.0,68.4,23.0,1453.3,,170060.0,9,2018
139201450,10000.0,10000.0,36 ,6.67%,307.27,A,A2,Vice President,3,MORTGAGE,150000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,other,Other,164xx,PA,12.32,0.0,01-Oct-1989,0.0,69.0,,14.0,8014.0,51.7,25.0,1852.89,78.0,291343.0,9,2018
139598657,15000.0,15000.0,60 ,6.67%,294.69,A,A2,Patient Service Ret,10,RENT,48000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,189xx,PA,31.8,0.0,01-Jan-2003,0.0,,,10.0,16548.0,65.4,25.0,1790.38,,137849.0,9,2018
139641349,1200.0,1200.0,36 ,25.34%,47.93,E,E3,Assistant State Attorney,4,RENT,55260.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,other,Other,331xx,FL,27.45,0.0,01-Sep-2007,1.0,,,2.0,3625.0,25.0,10.0,1327.7552753804,,80867.0,9,2018
139606168,40000.0,40000.0,36 ,7.21%,1238.93,A,A3,associate surveyor,5,OWN,80000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,770xx,TX,3.54,0.0,01-Oct-2003,2.0,,,16.0,13482.0,15.4,37.0,7417.56,,13482.0,9,2018
138861287,10000.0,10000.0,36 ,15.02%,346.76,C,C3,Service Maintainance,1,MORTGAGE,24000.0,Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,364xx,AL,23.2,0.0,01-Jul-2008,1.0,,,6.0,1924.0,60.1,29.0,2072.22,,21850.0,9,2018
138779470,35000.0,35000.0,60 ,10.47%,751.77,B,B2,Google Bus Operator,6,RENT,90000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,945xx,CA,1.23,0.0,01-Nov-1991,0.0,,,4.0,3141.0,46.2,5.0,4459.72,,3141.0,8,2018
139190623,40000.0,40000.0,36 ,6.11%,1218.88,A,A1,Director of Operations,10,MORTGAGE,105000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,151xx,PA,24.51,0.0,01-Jan-2008,0.0,,,22.0,34899.0,63.0,31.0,8518.58,,231810.0,8,2018
138140420,12700.0,12700.0,36 ,11.06%,416.15,B,B3,pco,10,MORTGAGE,51000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,183xx,PA,25.51,0.0,01-Sep-2002,0.0,77.0,78.0,13.0,734.0,3.6,90.0,12915.926978558799,,149005.0,8,2018
139045413,30000.0,30000.0,36 ,16.14%,1056.79,C,C4,attorney,7,RENT,153000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,209xx,MD,28.22,0.0,01-Jul-2004,0.0,,,13.0,27386.0,89.2,20.0,7343.73,,238952.0,8,2018
138935661,6000.0,6000.0,36 ,16.14%,211.36,C,C4,,,OWN,45000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,087xx,NJ,25.28,0.0,01-Mar-1984,0.0,,108.0,13.0,25118.0,51.9,20.0,1468.76,,28635.0,8,2018
138888350,12000.0,12000.0,36 ,15.02%,416.11,C,C3,Housing Specialist,10,MORTGAGE,88608.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,953xx,CA,26.06,1.0,01-Feb-1998,0.0,15.0,108.0,14.0,26400.0,73.3,26.0,2902.76,,346046.0,8,2018
138830996,15000.0,15000.0,60 ,22.35%,417.28,D,D5,Regestered Nurse,10,MORTGAGE,175000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,952xx,CA,24.34,0.0,01-Apr-2003,1.0,,,14.0,17353.0,61.5,28.0,2902.34,,554135.0,8,2018
144261592,40000.0,40000.0,36 ,6.46%,1225.24,A,A1,,1,MORTGAGE,200000.0,Source Verified,2018-11-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,853xx,AZ,24.83,0.0,01-Dec-1996,0.0,,,19.0,48042.0,59.5,53.0,3647.01,,543819.0,11,2018
143987881,10000.0,10000.0,36 ,11.8%,331.19,B,B4,Journeyman,9,RENT,100000.0,Not Verified,2018-11-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,015xx,MA,5.27,0.0,01-Jun-2003,0.0,43.0,,5.0,4668.0,75.3,9.0,1265.77,,9364.0,11,2018
139044191,5000.0,5000.0,36 ,14.47%,172.04,C,C2,Accountant,2,RENT,50000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,113xx,NY,17.5,3.0,01-Jun-2000,1.0,7.0,,16.0,4377.0,12.3,22.0,5217.4831205986,7.0,24232.0,8,2018
138960736,20000.0,20000.0,60 ,10.47%,429.59,B,B2,Team Lead,10,MORTGAGE,45000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,852xx,AZ,41.97,0.0,01-Aug-2006,0.0,,,15.0,21521.0,51.5,30.0,2983.86,,338296.0,8,2018
140725721,18000.0,18000.0,36 ,7.84%,562.73,A,A4,Marketing Manager,9,RENT,90000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,medical,Medical expenses,913xx,CA,0.0,0.0,01-Mar-2006,0.0,,,6.0,0.0,0.0,13.0,3360.7,,0.0,9,2018
144375774,2500.0,2500.0,36 ,18.94%,91.57,D,D2,Achif,6,MORTGAGE,40000.0,Source Verified,2018-12-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,750xx,TX,10.32,0.0,01-May-2013,1.0,,,3.0,202.0,40.4,7.0,272.08,,169337.0,12,2018
140733924,10000.0,10000.0,36 ,16.14%,352.27,C,C4,Shop Manager/Lead Technician,10,MORTGAGE,65000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,201xx,VA,34.7,0.0,01-Feb-1991,0.0,,111.0,8.0,7171.0,98.2,14.0,2028.44,,297676.0,9,2018
140669653,10000.0,10000.0,36 ,8.46%,315.5,A,A5,,,MORTGAGE,84000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,346xx,FL,27.5,0.0,01-Jun-1984,1.0,,,11.0,10771.0,15.3,26.0,1883.6,,316677.0,9,2018
143872269,17500.0,17500.0,36 ,8.81%,554.95,A,A5,,1,RENT,75000.0,Not Verified,2018-12-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,851xx,AZ,14.3,0.0,01-Apr-1978,0.0,66.0,,10.0,14109.0,27.4,12.0,1707.68,66.0,25293.0,12,2018
144281597,35000.0,35000.0,36 ,8.19%,1099.85,A,A4,Administrative,9,MORTGAGE,80000.0,Verified,2018-11-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,027xx,MA,34.89,0.0,01-Mar-2004,1.0,,,17.0,74376.0,70.6,29.0,3267.7,,246486.0,11,2018
144176916,20000.0,20000.0,36 ,11.8%,662.38,B,B4,claims adjuster,10,MORTGAGE,94000.0,Verified,2018-12-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,925xx,CA,11.62,0.0,01-Feb-2006,1.0,70.0,,14.0,12906.0,37.1,20.0,1974.03,,373458.0,12,2018
138944385,35000.0,35000.0,60 ,30.89%,1151.58,G,G3,Officer,9,MORTGAGE,150000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,934xx,CA,17.65,0.0,01-Dec-2007,0.0,,,6.0,38298.0,93.4,26.0,39114.499512760696,,574161.0,8,2018
139015170,10000.0,10000.0,36 ,19.92%,371.23,D,D3,vendor relation liaison,10,MORTGAGE,80000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,home_improvement,Home improvement,483xx,MI,20.58,2.0,01-Aug-1992,2.0,13.0,,17.0,5098.0,20.3,32.0,10575.9044418553,,247809.0,8,2018
137170315,3500.0,3500.0,36 ,7.21%,108.41,A,A3,,,MORTGAGE,35000.0,Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,327xx,FL,34.71,0.0,01-Jul-1994,0.0,67.0,,15.0,1929.0,4.3,39.0,3606.4254208426,67.0,106558.0,8,2018
144177148,6000.0,6000.0,36 ,6.46%,183.79,A,A1,Help Desk Quality Assurance/Trainer,2,RENT,43000.0,Not Verified,2018-11-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,236xx,VA,15.68,0.0,01-Dec-2006,0.0,67.0,,10.0,5380.0,41.4,21.0,733.01,67.0,36106.0,11,2018
138769358,20000.0,20000.0,60 ,7.84%,404.0,A,A4,Corrections,10,MORTGAGE,57000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,499xx,MI,26.82,0.0,01-Oct-2003,0.0,,,10.0,2488.0,8.6,22.0,2819.29,,134127.0,8,2018
138779639,22000.0,22000.0,36 ,11.55%,726.0,B,B4,Habilitation Specialist,10,RENT,58000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,024xx,MA,27.68,0.0,01-Jan-2009,0.0,,,17.0,21007.0,51.6,27.0,5067.88,,36060.0,8,2018
140427050,40000.0,40000.0,60 ,6.67%,785.84,A,A2,Counselor,10,RENT,109000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,945xx,CA,24.58,0.0,01-Jan-2002,0.0,,,20.0,54624.0,64.7,30.0,4700.22,,124590.0,9,2018
140323292,10000.0,10000.0,36 ,8.46%,315.5,A,A5,Sheriff officer,10,RENT,80000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,605xx,IL,18.33,0.0,01-Jan-2007,1.0,57.0,,17.0,29370.0,38.0,41.0,1888.3,57.0,33446.0,9,2018
140115599,10000.0,10000.0,36 ,10.08%,323.05,B,B1,Office Manager,9,MORTGAGE,39501.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,354xx,AL,30.02,0.0,01-Mar-2006,1.0,,,10.0,13627.0,64.3,33.0,1941.1,,173687.0,9,2018
140120530,10000.0,10000.0,36 ,16.14%,352.27,C,C4,Harvest and tractor driver,6,RENT,65000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,950xx,CA,3.8,0.0,01-Sep-2013,0.0,,,3.0,7850.0,99.4,4.0,2104.65,,7850.0,9,2018
140035007,30000.0,30000.0,36 ,23.4%,1167.56,E,E1,Director II,10,MORTGAGE,103000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,787xx,TX,28.44,0.0,01-May-2000,0.0,,,19.0,51730.0,52.8,39.0,6966.36,,119604.0,9,2018
139965863,6000.0,6000.0,36 ,7.84%,187.58,A,A4,Family Coach,1,RENT,48000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,152xx,PA,20.79,0.0,01-Feb-1990,1.0,52.0,,18.0,2956.0,8.5,60.0,1114.18,52.0,236592.0,9,2018
139557566,10000.0,10000.0,36 ,6.11%,304.72,A,A1,Carpenter,3,RENT,65000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,221xx,VA,20.31,0.0,01-Dec-2006,1.0,35.0,67.0,9.0,6039.0,18.4,23.0,2021.53,,34854.0,9,2018
139510626,32000.0,32000.0,60 ,11.06%,696.72,B,B3,Culinary Director,6,RENT,115000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,802xx,CO,24.46,1.0,01-Jan-1999,0.0,16.0,,15.0,34607.0,46.2,31.0,4160.66,,104954.0,9,2018
138874512,15500.0,15500.0,60 ,16.14%,378.09,C,C4,Supervisor,7,MORTGAGE,75000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,806xx,CO,13.87,0.0,01-Jun-2012,0.0,,,9.0,13045.0,44.7,12.0,2632.73,,422793.0,8,2018
138789801,12500.0,12500.0,36 ,8.46%,394.37,A,A5,R&D Technician,10,MORTGAGE,40000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,778xx,TX,33.96,0.0,01-Nov-2006,0.0,,,6.0,5483.0,24.9,31.0,2754.71,,150081.0,8,2018
140285200,1500.0,1500.0,36 ,20.89%,56.43,D,D4,Owner,4,RENT,26900.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,medical,Medical expenses,604xx,IL,28.65,0.0,01-Mar-2005,0.0,47.0,,3.0,101.0,7.8,8.0,336.84,47.0,33157.0,9,2018
140373128,2000.0,2000.0,36 ,25.34%,79.88,E,E3,lab assistant,2,RENT,37000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,100xx,NY,31.72,4.0,01-Jun-2008,1.0,20.0,,5.0,3978.0,23.4,15.0,476.46,,17831.0,9,2018
140244728,10000.0,10000.0,36 ,14.47%,344.07,C,C2,Associate,2,RENT,44000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,921xx,CA,3.71,1.0,01-Sep-2005,0.0,20.0,,3.0,9638.0,91.8,12.0,10658.8835658508,,96129.0,9,2018
139579104,31000.0,31000.0,60 ,13.56%,714.27,C,C1,System Analyst,1,MORTGAGE,75000.0,Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,211xx,MD,12.0,0.0,01-Jul-2004,1.0,,73.0,11.0,7439.0,35.9,29.0,4262.27,,214736.0,9,2018
139228471,4500.0,4500.0,36 ,8.46%,141.98,A,A5,Pharmacy Technician,3,OWN,25000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,925xx,CA,21.89,0.0,01-Dec-2011,1.0,,,4.0,18085.0,86.1,5.0,849.76,,18085.0,9,2018
139916619,10000.0,10000.0,36 ,10.47%,324.89,B,B2,Project Manager,1,OWN,82000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,171xx,PA,21.44,0.0,01-Nov-2007,0.0,,,7.0,13021.0,82.0,9.0,1917.35,,61000.0,9,2018
139648980,6000.0,6000.0,36 ,13.56%,203.79,C,C1,Office Assistant,10,RENT,42000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,other,Other,197xx,DE,28.97,0.0,01-Jul-2005,1.0,41.0,,12.0,18383.0,74.7,27.0,6020.34,41.0,28053.0,9,2018
139668048,14400.0,14400.0,36 ,10.47%,467.84,B,B2,Account Manager,1,MORTGAGE,68000.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,551xx,MN,3.9,0.0,01-Aug-2005,0.0,,85.0,6.0,13035.0,65.2,9.0,11823.79,,196210.0,9,2018
139649766,5500.0,5500.0,36 ,11.55%,181.5,B,B4,,,RENT,48396.0,Not Verified,2018-09-01T00:00:00.000Z,incident,false,vacation,Vacation,891xx,NV,19.79,0.0,01-Nov-2012,0.0,,,7.0,2886.0,16.2,14.0,740.12,,10866.0,9,2018
139438540,5000.0,5000.0,36 ,11.06%,163.84,B,B3,,,RENT,12000.0,Not Verified,2018-09-01T00:00:00.000Z,ok,false,debt_consolidation,Debt consolidation,973xx,OR,20.3,0.0,01-Dec-2006,0.0,,,6.0,7735.0,36.0,11.0,979.97,,7735.0,9,2018
139358134,15000.0,15000.0,36 ,8.46%,473.24,A,A5,Project Manager,1,RENT,92500.0,Source Verified,2018-09-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,214xx,MD,11.51,0.0,01-Feb-1998,0.0,29.0,,12.0,6600.0,14.0,20.0,2832.39,,41203.0,9,2018
138780962,12000.0,12000.0,36 ,6.67%,368.72,A,A2,Mechanic,6,RENT,180000.0,Not Verified,2018-08-01T00:00:00.000Z,ok,false,credit_card,Credit card refinancing,908xx,CA,7.57,2.0,01-Aug-2007,0.0,19.0,,8.0,5052.0,16.0,25.0,2201.2,,47916.0,8,2018
139326632,5000.0,5000.0,36 ,7.84%,156.32,A,A4,Banker,10,MORTGAGE,115000.0,Source Verified,2018-08-01T00:00:00.000Z,ok,false,vacation,Vacation,906xx,CA,19.75,0.0,01-Apr-2002,1.0,,,8.0,21202.0,48.2,14.0,5098.42898203,,430306.0,8,2018
